county,station,month,year,AvgTemperature
South Yorkshire,sheffield,2,1993,7.5
South Yorkshire,sheffield,3,1993,10.3
South Yorkshire,sheffield,4,1993,13
South Yorkshire,sheffield,5,1993,15.5
South Yorkshire,sheffield,6,1993,19.4
South Yorkshire,sheffield,7,1993,19
South Yorkshire,sheffield,8,1993,18.4
South Yorkshire,sheffield,10,1993,10.7
South Yorkshire,sheffield,11,1993,6.3
South Yorkshire,sheffield,12,1993,7.1
South Yorkshire,sheffield,1,1994,7.2
South Yorkshire,sheffield,2,1994,4.9
South Yorkshire,sheffield,3,1994,10.6
South Yorkshire,sheffield,4,1994,12
South Yorkshire,sheffield,5,1994,13.9
South Yorkshire,sheffield,6,1994,19.2
South Yorkshire,sheffield,7,1994,23.3
South Yorkshire,sheffield,8,1994,19.7
South Yorkshire,sheffield,9,1994,15.4
South Yorkshire,sheffield,10,1994,12.7
South Yorkshire,sheffield,11,1994,11.7
South Yorkshire,sheffield,12,1994,9
South Yorkshire,sheffield,1,1995,6.4
South Yorkshire,sheffield,2,1995,9
South Yorkshire,sheffield,3,1995,8.9
South Yorkshire,sheffield,4,1995,13.2
South Yorkshire,sheffield,5,1995,16.7
South Yorkshire,sheffield,6,1995,18.4
South Yorkshire,sheffield,7,1995,23.8
South Yorkshire,sheffield,8,1995,24.4
South Yorkshire,sheffield,9,1995,17.1
South Yorkshire,sheffield,10,1995,16.1
South Yorkshire,sheffield,11,1995,9.9
South Yorkshire,sheffield,12,1995,3.8
South Yorkshire,sheffield,1,1996,5
South Yorkshire,sheffield,2,1996,5
South Yorkshire,sheffield,3,1996,5.9
South Yorkshire,sheffield,4,1996,12.8
South Yorkshire,sheffield,5,1996,13
South Yorkshire,sheffield,6,1996,19.3
South Yorkshire,sheffield,7,1996,21.5
South Yorkshire,sheffield,8,1996,21.5
South Yorkshire,sheffield,9,1996,16.8
South Yorkshire,sheffield,10,1996,14.4
South Yorkshire,sheffield,11,1996,8.2
South Yorkshire,sheffield,12,1996,5
South Yorkshire,sheffield,1,1997,5.2
South Yorkshire,sheffield,2,1997,9.5
South Yorkshire,sheffield,3,1997,12.1
South Yorkshire,sheffield,4,1997,13.2
South Yorkshire,sheffield,5,1997,16.3
South Yorkshire,sheffield,6,1997,17.6
South Yorkshire,sheffield,7,1997,21.7
South Yorkshire,sheffield,8,1997,23.3
South Yorkshire,sheffield,9,1997,17.3
South Yorkshire,sheffield,10,1997,13
South Yorkshire,sheffield,11,1997,10.4
South Yorkshire,sheffield,12,1997,8.2
South Yorkshire,sheffield,1,1998,7.1
South Yorkshire,sheffield,2,1998,11.2
South Yorkshire,sheffield,3,1998,11.2
South Yorkshire,sheffield,4,1998,10.9
South Yorkshire,sheffield,5,1998,17
South Yorkshire,sheffield,6,1998,17.5
South Yorkshire,sheffield,7,1998,19.2
South Yorkshire,sheffield,8,1998,20.1
South Yorkshire,sheffield,9,1998,17.7
South Yorkshire,sheffield,10,1998,13
South Yorkshire,sheffield,11,1998,8.4
South Yorkshire,sheffield,12,1998,8.3
South Yorkshire,sheffield,1,1999,8.1
South Yorkshire,sheffield,2,1999,8
South Yorkshire,sheffield,3,1999,10.7
South Yorkshire,sheffield,4,1999,13.4
South Yorkshire,sheffield,5,1999,17.5
South Yorkshire,sheffield,6,1999,18.3
South Yorkshire,sheffield,7,1999,22.5
South Yorkshire,sheffield,8,1999,19.9
South Yorkshire,sheffield,9,1999,20.2
South Yorkshire,sheffield,10,1999,13.8
South Yorkshire,sheffield,11,1999,10.1
South Yorkshire,sheffield,12,1999,7.1
South Yorkshire,sheffield,1,2000,7.8
South Yorkshire,sheffield,2,2000,8.9
South Yorkshire,sheffield,3,2000,10.9
South Yorkshire,sheffield,4,2000,11.7
South Yorkshire,sheffield,5,2000,16.4
South Yorkshire,sheffield,6,2000,19
South Yorkshire,sheffield,7,2000,18.8
South Yorkshire,sheffield,8,2000,21.2
South Yorkshire,sheffield,9,2000,18.1
South Yorkshire,sheffield,10,2000,13.1
South Yorkshire,sheffield,11,2000,9.1
South Yorkshire,sheffield,12,2000,7
South Yorkshire,sheffield,1,2001,5.3
South Yorkshire,sheffield,2,2001,7.7
South Yorkshire,sheffield,3,2001,8
South Yorkshire,sheffield,4,2001,11.3
South Yorkshire,sheffield,5,2001,17.8
South Yorkshire,sheffield,6,2001,18.4
South Yorkshire,sheffield,7,2001,21.4
South Yorkshire,sheffield,8,2001,20.9
South Yorkshire,sheffield,9,2001,15.8
South Yorkshire,sheffield,10,2001,15.9
South Yorkshire,sheffield,12,2001,6.3
South Yorkshire,sheffield,1,2002,8.2
South Yorkshire,sheffield,2,2002,9.8
South Yorkshire,sheffield,3,2002,11.1
South Yorkshire,sheffield,4,2002,13.9
South Yorkshire,sheffield,5,2002,16.3
South Yorkshire,sheffield,6,2002,19.1
South Yorkshire,sheffield,7,2002,20.1
South Yorkshire,sheffield,8,2002,21.2
South Yorkshire,sheffield,9,2002,17.8
South Yorkshire,sheffield,10,2002,12.6
South Yorkshire,sheffield,11,2002,10
South Yorkshire,sheffield,12,2002,6.4
South Yorkshire,sheffield,1,2003,6.9
South Yorkshire,sheffield,2,2003,6.6
South Yorkshire,sheffield,3,2003,12
South Yorkshire,sheffield,4,2003,14.7
South Yorkshire,sheffield,5,2003,16.8
South Yorkshire,sheffield,6,2003,21
South Yorkshire,sheffield,7,2003,21.9
South Yorkshire,sheffield,8,2003,22.4
South Yorkshire,sheffield,9,2003,19.2
South Yorkshire,sheffield,10,2003,12.6
South Yorkshire,sheffield,11,2003,10.7
South Yorkshire,sheffield,12,2003,7.5
South Yorkshire,sheffield,1,2004,7.4
South Yorkshire,sheffield,2,2004,8.1
South Yorkshire,sheffield,3,2004,9.9
South Yorkshire,sheffield,4,2004,13.5
South Yorkshire,sheffield,5,2004,16.9
South Yorkshire,sheffield,6,2004,20
South Yorkshire,sheffield,7,2004,19.9
South Yorkshire,sheffield,8,2004,21.3
South Yorkshire,sheffield,9,2004,18.1
South Yorkshire,sheffield,10,2004,13.1
South Yorkshire,sheffield,11,2004,10.2
South Yorkshire,sheffield,12,2004,8.3
South Yorkshire,sheffield,1,2005,8.5
South Yorkshire,sheffield,2,2005,6.7
South Yorkshire,sheffield,3,2005,9.7
South Yorkshire,sheffield,4,2005,12.9
South Yorkshire,sheffield,5,2005,15.8
South Yorkshire,sheffield,6,2005,20.3
South Yorkshire,sheffield,7,2005,20.6
South Yorkshire,sheffield,8,2005,20.7
South Yorkshire,sheffield,9,2005,18.9
South Yorkshire,sheffield,10,2005,15.3
South Yorkshire,sheffield,11,2005,9.5
South Yorkshire,sheffield,12,2005,7.3
South Yorkshire,sheffield,1,2006,6.4
South Yorkshire,sheffield,2,2006,6.3
South Yorkshire,sheffield,3,2006,7.7
South Yorkshire,sheffield,4,2006,11.8
South Yorkshire,sheffield,5,2006,15.8
South Yorkshire,sheffield,6,2006,21.6
South Yorkshire,sheffield,7,2006,25.6
South Yorkshire,sheffield,8,2006,19.6
South Yorkshire,sheffield,9,2006,20.5
South Yorkshire,sheffield,10,2006,15.5
South Yorkshire,sheffield,11,2006,11.2
South Yorkshire,sheffield,12,2006,8.8
South Yorkshire,sheffield,1,2007,9.6
South Yorkshire,sheffield,2,2007,8.6
South Yorkshire,sheffield,3,2007,10.2
South Yorkshire,sheffield,4,2007,15.8
South Yorkshire,sheffield,5,2007,15.6
South Yorkshire,sheffield,6,2007,18.6
South Yorkshire,sheffield,7,2007,18.8
South Yorkshire,sheffield,8,2007,19.7
South Yorkshire,sheffield,9,2007,17.6
South Yorkshire,sheffield,10,2007,14
South Yorkshire,sheffield,11,2007,10.3
South Yorkshire,sheffield,12,2007,7.2
South Yorkshire,sheffield,1,2008,9
South Yorkshire,sheffield,2,2008,9.1
South Yorkshire,sheffield,3,2008,9.1
South Yorkshire,sheffield,4,2008,11.4
South Yorkshire,sheffield,5,2008,17.5
South Yorkshire,sheffield,6,2008,18.7
South Yorkshire,sheffield,7,2008,20.8
South Yorkshire,sheffield,8,2008,20.1
South Yorkshire,sheffield,10,2008,12.8
South Yorkshire,sheffield,11,2008,9
South Yorkshire,sheffield,12,2008,6.1
South Yorkshire,sheffield,1,2009,5.7
South Yorkshire,sheffield,2,2009,6.7
South Yorkshire,sheffield,3,2009,10.9
South Yorkshire,sheffield,4,2009,14.6
South Yorkshire,sheffield,5,2009,16.4
South Yorkshire,sheffield,6,2009,19.2
South Yorkshire,sheffield,7,2009,20.4
South Yorkshire,sheffield,8,2009,21
South Yorkshire,sheffield,9,2009,18
South Yorkshire,sheffield,10,2009,14.4
South Yorkshire,sheffield,11,2009,10.4
South Yorkshire,sheffield,12,2009,5.2
South Yorkshire,sheffield,1,2010,3.4
South Yorkshire,sheffield,2,2010,4.4
South Yorkshire,sheffield,3,2010,9.9
South Yorkshire,sheffield,4,2010,13.8
South Yorkshire,sheffield,5,2010,15.2
South Yorkshire,sheffield,6,2010,20.4
South Yorkshire,sheffield,7,2010,21
South Yorkshire,sheffield,8,2010,19.5
South Yorkshire,sheffield,9,2010,17.8
South Yorkshire,sheffield,10,2010,13.3
South Yorkshire,sheffield,11,2010,7.4
South Yorkshire,sheffield,12,2010,2.7
South Yorkshire,sheffield,1,2011,6.4
South Yorkshire,sheffield,2,2011,8.8
South Yorkshire,sheffield,3,2011,10.9
South Yorkshire,sheffield,4,2011,17.1
South Yorkshire,sheffield,5,2011,16.7
South Yorkshire,sheffield,6,2011,19.4
South Yorkshire,sheffield,7,2011,20.3
South Yorkshire,sheffield,8,2011,20.1
South Yorkshire,sheffield,9,2011,19.5
South Yorkshire,sheffield,10,2011,15.9
South Yorkshire,sheffield,11,2011,11.7
South Yorkshire,sheffield,12,2011,8.1
South Yorkshire,sheffield,1,2012,7.9
South Yorkshire,sheffield,2,2012,7.6
South Yorkshire,sheffield,3,2012,13.6
South Yorkshire,sheffield,4,2012,10.7
South Yorkshire,sheffield,5,2012,16.4
South Yorkshire,sheffield,6,2012,17.3
South Yorkshire,sheffield,7,2012,19.5
South Yorkshire,sheffield,8,2012,20.9
South Yorkshire,sheffield,9,2012,17.1
South Yorkshire,sheffield,10,2012,12.2
South Yorkshire,sheffield,11,2012,9.2
South Yorkshire,sheffield,12,2012,7
South Yorkshire,sheffield,1,2013,5.7
South Yorkshire,sheffield,2,2013,5.2
South Yorkshire,sheffield,3,2013,4.5
South Yorkshire,sheffield,4,2013,11.9
South Yorkshire,sheffield,5,2013,15.5
South Yorkshire,sheffield,6,2013,18.8
South Yorkshire,sheffield,7,2013,24
South Yorkshire,sheffield,8,2013,21.6
South Yorkshire,sheffield,9,2013,17.5
South Yorkshire,sheffield,10,2013,14.9
South Yorkshire,sheffield,11,2013,9.1
South Yorkshire,sheffield,12,2013,9.1
South Yorkshire,sheffield,1,2014,7.8
South Yorkshire,sheffield,2,2014,8.5
South Yorkshire,sheffield,3,2014,11.6
South Yorkshire,sheffield,4,2014,14.2
South Yorkshire,sheffield,5,2014,16.6
South Yorkshire,sheffield,6,2014,19.4
South Yorkshire,sheffield,7,2014,23.2
South Yorkshire,sheffield,8,2014,19.3
South Yorkshire,sheffield,9,2014,18.4
South Yorkshire,sheffield,10,2014,14.9
South Yorkshire,sheffield,11,2014,10.5
South Yorkshire,sheffield,12,2014,7.7
South Yorkshire,sheffield,1,2015,6.9
South Yorkshire,sheffield,2,2015,6.9
South Yorkshire,sheffield,3,2015,9.8
South Yorkshire,sheffield,4,2015,14.3
South Yorkshire,sheffield,5,2015,14.8
South Yorkshire,sheffield,6,2015,19.1
South Yorkshire,sheffield,7,2015,20.8
South Yorkshire,sheffield,8,2015,20.6
South Yorkshire,sheffield,9,2015,16.9
South Yorkshire,sheffield,10,2015,13.9
South Yorkshire,sheffield,11,2015,12.2
South Yorkshire,sheffield,12,2015,12
South Yorkshire,sheffield,1,2016,8
South Yorkshire,sheffield,2,2016,7.8
South Yorkshire,sheffield,3,2016,9.1
South Yorkshire,sheffield,4,2016,11.6
South Yorkshire,sheffield,5,2016,16.9
South Yorkshire,sheffield,6,2016,18.8
South Yorkshire,sheffield,7,2016,21.3
South Yorkshire,sheffield,8,2016,21
South Yorkshire,sheffield,9,2016,19.9
South Yorkshire,sheffield,10,2016,13.7
South Yorkshire,sheffield,11,2016,8.4
South Yorkshire,sheffield,12,2016,9.3
South Yorkshire,sheffield,1,2017,6.7
South Yorkshire,sheffield,2,2017,8.1
South Yorkshire,sheffield,3,2017,12.3
South Yorkshire,sheffield,4,2017,13.4
South Yorkshire,sheffield,5,2017,17.9
South Yorkshire,sheffield,6,2017,20.3
South Yorkshire,sheffield,7,2017,21.2
South Yorkshire,sheffield,8,2017,19.9
South Yorkshire,sheffield,9,2017,17.3
South Yorkshire,sheffield,10,2017,15.2
South Yorkshire,sheffield,11,2017,9.7
South Yorkshire,sheffield,12,2017,7.4
South Yorkshire,sheffield,1,2018,7.2
South Yorkshire,sheffield,2,2018,5.3
South Yorkshire,sheffield,3,2018,7.5
South Yorkshire,sheffield,4,2018,13.2
South Yorkshire,sheffield,5,2018,19.4
South Yorkshire,sheffield,6,2018,21.5
South Yorkshire,sheffield,7,2018,25.4
South Yorkshire,sheffield,8,2018,21.8
South Yorkshire,sheffield,9,2018,18
South Yorkshire,sheffield,10,2018,14.3
South Yorkshire,sheffield,11,2018,10.3
South Yorkshire,sheffield,12,2018,8.8
South Yorkshire,sheffield,1,2019,6.6
South Yorkshire,sheffield,2,2019,11.2
South Yorkshire,sheffield,3,2019,11.5
South Yorkshire,sheffield,4,2019,14.1
South Yorkshire,sheffield,5,2019,16.1
South Yorkshire,sheffield,6,2019,18.6
South Yorkshire,sheffield,7,2019,22.7
South Yorkshire,sheffield,8,2019,22
South Yorkshire,sheffield,9,2019,18.1
South Yorkshire,sheffield,10,2019,12.6
South Yorkshire,sheffield,11,2019,7.9
South Yorkshire,sheffield,12,2019,8.2
South Yorkshire,sheffield,1,2020,9.2
South Yorkshire,sheffield,2,2020,8.9
South Yorkshire,sheffield,3,2020,10.6
South Yorkshire,sheffield,4,2020,15.6
South Yorkshire,sheffield,5,2020,18.4
South Yorkshire,sheffield,6,2020,19.4
Hampshire,southampton,1,1971,8.1
Hampshire,southampton,2,1971,8.7
Hampshire,southampton,3,1971,9.2
Hampshire,southampton,4,1971,12.8
Hampshire,southampton,5,1971,17.5
Hampshire,southampton,6,1971,17.8
Hampshire,southampton,7,1971,23.3
Hampshire,southampton,8,1971,20.5
Hampshire,southampton,9,1971,20.7
Hampshire,southampton,10,1971,16.8
Hampshire,southampton,11,1971,10.9
Hampshire,southampton,12,1971,9.5
Hampshire,southampton,1,1972,7.5
Hampshire,southampton,2,1972,8.3
Hampshire,southampton,3,1972,12.2
Hampshire,southampton,4,1972,13.4
Hampshire,southampton,5,1972,14.8
Hampshire,southampton,6,1972,15.7
Hampshire,southampton,7,1972,21
Hampshire,southampton,8,1972,21.6
Hampshire,southampton,9,1972,18
Hampshire,southampton,10,1972,15.6
Hampshire,southampton,11,1972,10.6
Hampshire,southampton,12,1972,10
Hampshire,southampton,1,1973,8
Hampshire,southampton,2,1973,8.6
Hampshire,southampton,3,1973,11.4
Hampshire,southampton,4,1973,13
Hampshire,southampton,5,1973,16.3
Hampshire,southampton,6,1973,21
Hampshire,southampton,7,1973,21.6
Hampshire,southampton,9,1973,20.5
Hampshire,southampton,10,1973,14.4
Hampshire,southampton,11,1973,11.2
Hampshire,southampton,12,1973,9.3
Hampshire,southampton,1,1974,9.8
Hampshire,southampton,2,1974,9.7
Hampshire,southampton,3,1974,10.6
Hampshire,southampton,4,1974,15
Hampshire,southampton,5,1974,16.6
Hampshire,southampton,6,1974,19.9
Hampshire,southampton,7,1974,20
Hampshire,southampton,8,1974,20.5
Hampshire,southampton,9,1974,17.3
Hampshire,southampton,10,1974,12.3
Hampshire,southampton,11,1974,11.3
Hampshire,southampton,12,1974,11.1
Hampshire,southampton,1,1975,10.5
Hampshire,southampton,2,1975,9.7
Hampshire,southampton,3,1975,9.1
Hampshire,southampton,4,1975,13.3
Hampshire,southampton,5,1975,15.9
Hampshire,southampton,6,1975,22.9
Hampshire,southampton,7,1975,23.6
Hampshire,southampton,8,1975,24.5
Hampshire,southampton,9,1975,19
Hampshire,southampton,10,1975,15.2
Hampshire,southampton,11,1975,11.2
Hampshire,southampton,12,1975,8.3
Hampshire,southampton,1,1976,9
Hampshire,southampton,2,1976,7.7
Hampshire,southampton,3,1976,9.5
Hampshire,southampton,4,1976,14
Hampshire,southampton,5,1976,17.6
Hampshire,southampton,6,1976,23.8
Hampshire,southampton,7,1976,25.5
Hampshire,southampton,8,1976,25.4
Hampshire,southampton,9,1976,18.7
Hampshire,southampton,10,1976,14.9
Hampshire,southampton,11,1976,10.6
Hampshire,southampton,12,1976,6.3
Hampshire,southampton,1,1977,6.8
Hampshire,southampton,2,1977,9.6
Hampshire,southampton,3,1977,10.9
Hampshire,southampton,4,1977,12
Hampshire,southampton,5,1977,16.7
Hampshire,southampton,6,1977,16.9
Hampshire,southampton,7,1977,22.1
Hampshire,southampton,8,1977,20.5
Hampshire,southampton,9,1977,17.7
Hampshire,southampton,10,1977,16.1
Hampshire,southampton,11,1977,10.7
Hampshire,southampton,12,1977,10
Hampshire,southampton,1,1978,7.6
Hampshire,southampton,2,1978,6.5
Hampshire,southampton,3,1978,10.7
Hampshire,southampton,4,1978,11.1
Hampshire,southampton,5,1978,17.4
Hampshire,southampton,6,1978,19
Hampshire,southampton,7,1978,19.7
Hampshire,southampton,8,1978,20.3
Hampshire,southampton,9,1978,19.7
Hampshire,southampton,10,1978,16.4
Hampshire,southampton,11,1978,12.7
Hampshire,southampton,12,1978,8.6
Hampshire,southampton,1,1979,4.8
Hampshire,southampton,2,1979,5.5
Hampshire,southampton,3,1979,8.8
Hampshire,southampton,4,1979,12.6
Hampshire,southampton,5,1979,14.8
Hampshire,southampton,6,1979,18.4
Hampshire,southampton,7,1979,22.4
Hampshire,southampton,8,1979,19.5
Hampshire,southampton,9,1979,18.7
Hampshire,southampton,10,1979,16.1
Hampshire,southampton,11,1979,11.4
Hampshire,southampton,12,1979,9.7
Hampshire,southampton,1,1980,6.4
Hampshire,southampton,2,1980,10
Hampshire,southampton,3,1980,9
Hampshire,southampton,4,1980,14.4
Hampshire,southampton,5,1980,17.6
Hampshire,southampton,6,1980,18.5
Hampshire,southampton,7,1980,19.2
Hampshire,southampton,8,1980,21
Hampshire,southampton,9,1980,19.5
Hampshire,southampton,10,1980,14
Hampshire,southampton,11,1980,9.6
Hampshire,southampton,12,1980,9.5
Hampshire,southampton,1,1981,8.7
Hampshire,southampton,2,1981,7.3
Hampshire,southampton,3,1981,11.3
Hampshire,southampton,4,1981,13.5
Hampshire,southampton,5,1981,15.1
Hampshire,southampton,6,1981,17.9
Hampshire,southampton,7,1981,21.3
Hampshire,southampton,8,1981,22.8
Hampshire,southampton,9,1981,19.8
Hampshire,southampton,10,1981,13
Hampshire,southampton,11,1981,11.7
Hampshire,southampton,12,1981,6
Hampshire,southampton,1,1982,7.4
Hampshire,southampton,2,1982,8.5
Hampshire,southampton,3,1982,10.7
Hampshire,southampton,4,1982,14.8
Hampshire,southampton,5,1982,17.3
Hampshire,southampton,6,1982,20.9
Hampshire,southampton,7,1982,22.7
Hampshire,southampton,8,1982,21.1
Hampshire,southampton,9,1982,20.5
Hampshire,southampton,10,1982,14.5
Hampshire,southampton,11,1982,11.9
Hampshire,southampton,12,1982,8.9
Hampshire,southampton,1,1983,10.3
Hampshire,southampton,2,1983,6.1
Hampshire,southampton,3,1983,10.4
Hampshire,southampton,4,1983,11.7
Hampshire,southampton,5,1983,14.6
Hampshire,southampton,6,1983,20.1
Hampshire,southampton,7,1983,26.4
Hampshire,southampton,8,1983,24.5
Hampshire,southampton,9,1983,18.6
Hampshire,southampton,10,1983,15.1
Hampshire,southampton,11,1983,11.7
Hampshire,southampton,12,1983,9.9
Hampshire,southampton,1,1984,8.7
Hampshire,southampton,2,1984,8.1
Hampshire,southampton,3,1984,9.2
Hampshire,southampton,4,1984,14.8
Hampshire,southampton,5,1984,15.6
Hampshire,southampton,6,1984,21.4
Hampshire,southampton,7,1984,22.8
Hampshire,southampton,8,1984,23.1
Hampshire,southampton,9,1984,18.6
Hampshire,southampton,10,1984,15.4
Hampshire,southampton,11,1984,12.1
Hampshire,southampton,12,1984,9.6
Hampshire,southampton,1,1985,4.5
Hampshire,southampton,2,1985,6.4
Hampshire,southampton,3,1985,9.3
Hampshire,southampton,4,1985,13.8
Hampshire,southampton,5,1985,17
Hampshire,southampton,6,1985,18.4
Hampshire,southampton,7,1985,21.7
Hampshire,southampton,8,1985,18.7
Hampshire,southampton,9,1985,19.7
Hampshire,southampton,10,1985,15.8
Hampshire,southampton,11,1985,8.8
Hampshire,southampton,12,1985,10
Hampshire,southampton,1,1986,7.9
Hampshire,southampton,2,1986,2.8
Hampshire,southampton,3,1986,9
Hampshire,southampton,4,1986,10.6
Hampshire,southampton,5,1986,14.6
Hampshire,southampton,6,1986,21.2
Hampshire,southampton,7,1986,21.2
Hampshire,southampton,8,1986,19
Hampshire,southampton,9,1986,17.5
Hampshire,southampton,10,1986,16.1
Hampshire,southampton,11,1986,12.4
Hampshire,southampton,12,1986,10.1
Hampshire,southampton,1,1987,4.3
Hampshire,southampton,2,1987,7.9
Hampshire,southampton,3,1987,8.7
Hampshire,southampton,4,1987,14.5
Hampshire,southampton,5,1987,16.5
Hampshire,southampton,6,1987,18.1
Hampshire,southampton,7,1987,21.8
Hampshire,southampton,8,1987,21.8
Hampshire,southampton,9,1987,19.7
Hampshire,southampton,10,1987,15
Hampshire,southampton,11,1987,10.8
Hampshire,southampton,12,1987,8.8
Hampshire,southampton,1,1988,9.1
Hampshire,southampton,2,1988,9
Hampshire,southampton,3,1988,10.6
Hampshire,southampton,4,1988,13.3
Hampshire,southampton,5,1988,17.8
Hampshire,southampton,6,1988,20
Hampshire,southampton,7,1988,18.7
Hampshire,southampton,8,1988,20.3
Hampshire,southampton,9,1988,18.7
Hampshire,southampton,10,1988,15.4
Hampshire,southampton,11,1988,10.9
Hampshire,southampton,12,1988,10.6
Hampshire,southampton,1,1989,9.8
Hampshire,southampton,2,1989,10.3
Hampshire,southampton,3,1989,11.9
Hampshire,southampton,4,1989,11.6
Hampshire,southampton,5,1989,20.3
Hampshire,southampton,6,1989,21.1
Hampshire,southampton,7,1989,25.2
Hampshire,southampton,8,1989,23.3
Hampshire,southampton,9,1989,20.7
Hampshire,southampton,10,1989,16.6
Hampshire,southampton,11,1989,11.8
Hampshire,southampton,12,1989,9.6
Hampshire,southampton,1,1990,10.4
Hampshire,southampton,2,1990,11.2
Hampshire,southampton,3,1990,12.7
Hampshire,southampton,4,1990,14.1
Hampshire,southampton,5,1990,19.8
Hampshire,southampton,6,1990,18
Hampshire,southampton,7,1990,22.8
Hampshire,southampton,8,1990,24.5
Hampshire,southampton,9,1990,20.3
Hampshire,southampton,10,1990,16.3
Hampshire,southampton,11,1990,11.3
Hampshire,southampton,12,1990,8.1
Hampshire,southampton,1,1991,7.5
Hampshire,southampton,2,1991,5.6
Hampshire,southampton,3,1991,12.1
Hampshire,southampton,4,1991,12.7
Hampshire,southampton,5,1991,16.5
Hampshire,southampton,6,1991,16.6
Hampshire,southampton,7,1991,21.5
Hampshire,southampton,8,1991,23.3
Hampshire,southampton,9,1991,21.6
Hampshire,southampton,10,1991,14.5
Hampshire,southampton,11,1991,10.8
Hampshire,southampton,12,1991,8.9
Hampshire,southampton,1,1992,7.7
Hampshire,southampton,2,1992,9.3
Hampshire,southampton,3,1992,11.1
Hampshire,southampton,4,1992,13.2
Hampshire,southampton,5,1992,19.9
Hampshire,southampton,6,1992,22.1
Hampshire,southampton,7,1992,21
Hampshire,southampton,8,1992,20.3
Hampshire,southampton,9,1992,18.4
Hampshire,southampton,10,1992,13.2
Hampshire,southampton,11,1992,12.2
Hampshire,southampton,12,1992,8
Hampshire,southampton,1,1993,10
Hampshire,southampton,2,1993,7.9
Hampshire,southampton,3,1993,11.1
Hampshire,southampton,4,1993,14
Hampshire,southampton,5,1993,17.8
Hampshire,southampton,6,1993,20.9
Hampshire,southampton,7,1993,20.6
Hampshire,southampton,8,1993,20.9
Hampshire,southampton,9,1993,17.8
Hampshire,southampton,10,1993,13.2
Hampshire,southampton,11,1993,9.6
Hampshire,southampton,12,1993,9.6
Hampshire,southampton,1,1994,9.3
Hampshire,southampton,2,1994,8
Hampshire,southampton,3,1994,11.9
Hampshire,southampton,4,1994,12.6
Hampshire,southampton,5,1994,15.7
Hampshire,southampton,6,1994,20.1
Hampshire,southampton,7,1994,24.3
Hampshire,southampton,8,1994,22.1
Hampshire,southampton,9,1994,18
Hampshire,southampton,10,1994,15.9
Hampshire,southampton,11,1994,13.5
Hampshire,southampton,12,1994,10.9
Hampshire,southampton,1,1995,9
Hampshire,southampton,2,1995,10.6
Hampshire,southampton,3,1995,10.7
Hampshire,southampton,4,1995,14.8
Hampshire,southampton,5,1995,17.9
Hampshire,southampton,6,1995,21.4
Hampshire,southampton,7,1995,25.1
Hampshire,southampton,8,1995,27.1
Hampshire,southampton,9,1995,19.3
Hampshire,southampton,10,1995,17.7
Hampshire,southampton,11,1995,12.5
Hampshire,southampton,12,1995,6.5
Hampshire,southampton,1,1996,7.7
Hampshire,southampton,2,1996,6.9
Hampshire,southampton,3,1996,9
Hampshire,southampton,4,1996,13.7
Hampshire,southampton,5,1996,14.7
Hampshire,southampton,6,1996,20.6
Hampshire,southampton,7,1996,22.3
Hampshire,southampton,8,1996,22.2
Hampshire,southampton,9,1996,19
Hampshire,southampton,10,1996,16.2
Hampshire,southampton,11,1996,10.9
Hampshire,southampton,12,1996,6.7
Hampshire,southampton,1,1997,5.5
Hampshire,southampton,2,1997,10
Hampshire,southampton,3,1997,12.8
Hampshire,southampton,4,1997,15.6
Hampshire,southampton,5,1997,17.6
Hampshire,southampton,6,1997,19.3
Hampshire,southampton,7,1997,22.7
Hampshire,southampton,8,1997,23.8
Hampshire,southampton,9,1997,20.7
Hampshire,southampton,10,1997,16.9
Hampshire,southampton,11,1997,13
Hampshire,southampton,12,1997,9.9
Hampshire,southampton,1,1998,9.3
Hampshire,southampton,2,1998,10.9
Hampshire,southampton,3,1998,12.2
Hampshire,southampton,4,1998,12.3
Hampshire,southampton,5,1998,20.8
Hampshire,southampton,6,1998,18.7
Hampshire,southampton,7,1998,20.3
Hampshire,southampton,8,1998,22.9
Hampshire,southampton,9,1998,19.9
Hampshire,southampton,10,1998,15.5
Hampshire,southampton,11,1998,11
Hampshire,southampton,12,1998,10
Hampshire,southampton,1,1999,9.9
Hampshire,southampton,2,1999,9.5
Hampshire,southampton,3,1999,12
Hampshire,southampton,4,1999,14.4
Hampshire,southampton,5,1999,18.6
Hampshire,southampton,6,1999,19.4
Hampshire,southampton,7,1999,24.2
Hampshire,southampton,8,1999,21.8
Hampshire,southampton,9,1999,21.2
Hampshire,southampton,10,1999,16.1
Hampshire,southampton,11,1999,11.8
Hampshire,southampton,12,1999,9.3
Hampshire,southampton,1,2000,9.1
Hampshire,southampton,2,2000,10.9
Hampshire,southampton,3,2000,12.5
